,ceb,age,educ,religion,idlnchld,knowmeth,usemeth,agefm,heduc,urban,electric,radio,tv,bicycle,nevermarr,idlnchld_noans,heduc_noans,usemeth_noans
3659,0,15,7,protestant,3.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3660,4,31,7,catholic,5.0,1.0,1.0,18.0,10.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3661,9,42,4,catholic,4.0,1.0,0.0,17.0,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3662,4,34,8,catholic,4.0,1.0,1.0,20.0,7.0,0,1.0,1.0,0.0,1.0,0,0,0,0
3663,2,47,3,spirit,4.0,1.0,0.0,19.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3664,4,32,0,other,2.0,1.0,1.0,0.0,-1.0,0,1.0,0.0,0.0,1.0,1,0,0,0
3665,4,45,7,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3666,2,34,12,spirit,4.0,1.0,1.0,18.0,-2.0,0,0.0,1.0,0.0,0.0,0,0,1,0
3667,3,31,12,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3668,3,30,7,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3669,3,31,6,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3670,1,23,10,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3671,3,28,7,other,5.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3672,0,19,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3673,3,28,7,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3674,2,25,10,spirit,5.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3675,7,32,4,protestant,8.0,1.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3676,4,36,9,other,4.0,1.0,1.0,21.0,10.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3677,10,42,3,protestant,6.0,1.0,0.0,18.0,4.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3678,1,22,10,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3679,1,22,7,protestant,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3680,4,30,4,protestant,2.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3681,7,44,4,spirit,7.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3682,0,17,9,protestant,6.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3683,4,33,7,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3684,4,35,6,other,7.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3685,9,46,2,spirit,5.0,1.0,0.0,22.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3686,1,18,7,spirit,2.0,1.0,0.0,16.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3687,0,16,7,other,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3688,1,18,7,spirit,3.0,1.0,1.0,15.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3689,1,25,3,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3690,2,22,4,protestant,6.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3691,3,28,7,protestant,3.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3692,0,19,7,protestant,5.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3693,0,18,7,other,7.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3694,1,20,9,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3695,5,47,10,protestant,5.0,1.0,1.0,29.0,10.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3696,0,17,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3697,5,30,7,spirit,2.0,1.0,0.0,17.0,8.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3698,2,22,3,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3699,9,45,2,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3700,2,25,7,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3701,6,34,6,protestant,6.0,1.0,0.0,23.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3702,1,25,7,spirit,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3703,3,26,7,other,4.0,1.0,1.0,18.0,-2.0,0,0.0,0.0,0.0,1.0,0,0,1,0
3704,3,32,0,other,5.0,1.0,0.0,23.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3705,5,49,0,other,5.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3706,6,26,0,spirit,3.0,1.0,1.0,25.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3707,6,35,3,spirit,10.0,1.0,1.0,18.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3708,3,26,0,spirit,4.0,1.0,0.0,14.0,-2.0,0,0.0,0.0,0.0,1.0,0,0,1,0
3709,2,19,5,spirit,4.0,1.0,0.0,14.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3710,4,28,0,protestant,4.0,1.0,1.0,19.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3711,2,18,7,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3712,2,24,0,protestant,6.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3713,11,35,0,other,11.0,1.0,0.0,13.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3714,1,19,0,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3715,1,17,0,protestant,5.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3716,2,29,6,protestant,5.0,1.0,0.0,25.0,-2.0,0,0.0,0.0,0.0,0.0,0,0,1,0
3717,2,22,0,other,4.0,1.0,0.0,18.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3718,1,22,0,other,6.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3719,2,28,10,other,5.0,1.0,1.0,20.0,6.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3720,0,19,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3721,4,25,0,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3722,0,19,0,other,6.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3723,5,31,0,spirit,5.0,1.0,1.0,17.0,-2.0,0,0.0,0.0,0.0,1.0,0,0,1,0
3724,7,31,0,protestant,8.0,1.0,1.0,20.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3725,0,20,10,protestant,6.0,1.0,0.0,20.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3726,4,30,8,spirit,5.0,1.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3727,4,26,8,other,4.0,1.0,0.0,21.0,6.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3728,1,23,0,other,5.0,1.0,1.0,17.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3729,0,24,0,other,5.0,1.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3730,1,16,6,other,1.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3731,3,26,0,other,6.0,1.0,0.0,14.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3732,2,24,0,other,6.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3733,6,31,0,other,6.0,1.0,1.0,16.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3734,5,34,0,other,13.0,0.0,0.0,15.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3735,6,33,0,other,7.0,1.0,0.0,17.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3736,0,19,9,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3737,4,33,0,other,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3738,1,17,6,other,1.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3739,5,47,0,other,5.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3740,0,15,6,spirit,4.0,0.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3741,2,24,0,spirit,-1.0,1.0,0.0,16.0,0.0,0,0.0,1.0,0.0,1.0,0,1,0,0
3742,0,19,5,other,4.0,1.0,0.0,17.0,6.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3743,0,42,0,other,5.0,0.0,0.0,40.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3744,3,34,0,other,2.0,1.0,0.0,23.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3745,3,24,0,other,3.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3746,2,40,0,spirit,5.0,0.0,0.0,24.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3747,1,20,7,other,5.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3749,5,49,0,spirit,-1.0,1.0,0.0,13.0,-2.0,0,0.0,0.0,0.0,0.0,0,1,1,0
3750,0,16,7,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3751,6,34,0,other,6.0,0.0,0.0,17.0,-2.0,0,0.0,1.0,0.0,0.0,0,0,1,0
3752,9,48,0,other,5.0,1.0,1.0,30.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3753,9,38,0,spirit,6.0,1.0,0.0,17.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3754,5,30,7,spirit,2.0,1.0,1.0,15.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3755,0,18,0,other,10.0,1.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3756,4,41,0,other,3.0,1.0,1.0,31.0,-2.0,0,0.0,0.0,0.0,0.0,0,0,1,0
3757,4,27,7,spirit,6.0,1.0,1.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3758,0,20,7,spirit,3.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3759,1,26,10,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3760,6,41,13,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3761,1,18,10,protestant,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3762,0,15,7,protestant,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3763,3,33,7,other,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3764,6,29,0,spirit,8.0,1.0,1.0,25.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3765,0,15,8,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3766,7,44,4,other,4.0,1.0,1.0,30.0,3.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3767,2,29,7,other,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3768,0,18,9,catholic,5.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3769,6,31,7,protestant,6.0,1.0,1.0,24.0,16.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3770,3,44,4,spirit,6.0,1.0,1.0,20.0,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3771,1,19,10,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3772,7,44,3,protestant,4.0,1.0,1.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3773,2,33,0,spirit,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3774,0,15,1,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3775,1,16,3,spirit,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3776,0,29,7,other,3.0,1.0,0.0,23.0,10.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3777,0,30,4,spirit,5.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3778,4,31,5,spirit,6.0,1.0,1.0,23.0,3.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3779,5,35,7,spirit,6.0,1.0,1.0,20.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3780,6,49,0,spirit,10.0,1.0,0.0,17.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3781,3,43,14,protestant,5.0,1.0,0.0,22.0,12.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3782,5,46,0,spirit,3.0,1.0,1.0,26.0,5.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3783,1,32,7,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3784,6,34,3,protestant,6.0,1.0,1.0,17.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3785,5,28,0,spirit,6.0,1.0,0.0,19.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3786,3,25,0,spirit,10.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3787,4,33,7,spirit,5.0,1.0,1.0,16.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3788,6,38,3,spirit,5.0,1.0,1.0,17.0,1.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3789,7,47,3,protestant,6.0,1.0,1.0,37.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3790,0,18,9,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3791,6,36,7,spirit,6.0,1.0,1.0,28.0,4.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3792,0,15,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3793,1,20,9,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3794,1,43,0,protestant,5.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3795,6,39,6,other,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3796,1,18,10,protestant,1.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3797,0,15,7,protestant,1.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3798,6,46,4,other,6.0,1.0,0.0,26.0,2.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3799,1,18,7,spirit,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3800,1,23,7,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3801,0,15,6,spirit,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3802,4,34,7,protestant,7.0,1.0,0.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3803,2,45,3,spirit,6.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3804,3,21,6,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3805,0,18,8,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3806,0,15,7,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3807,0,15,0,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3808,1,20,0,other,8.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3809,3,25,7,other,6.0,1.0,1.0,20.0,5.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3810,3,29,5,other,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3811,2,18,7,spirit,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3812,3,28,7,other,6.0,1.0,1.0,16.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3813,2,22,0,protestant,6.0,1.0,1.0,18.0,9.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3814,6,34,1,spirit,2.0,1.0,0.0,33.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3815,3,37,2,protestant,4.0,1.0,1.0,19.0,-2.0,0,0.0,1.0,0.0,0.0,0,0,1,0
3816,6,34,4,spirit,4.0,1.0,1.0,15.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3817,4,33,0,spirit,6.0,1.0,1.0,24.0,3.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3818,4,32,4,spirit,8.0,1.0,1.0,30.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3819,0,15,7,catholic,5.0,1.0,0.0,0.0,-1.0,0,1.0,0.0,0.0,0.0,1,0,0,0
3820,3,23,0,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3821,2,31,6,spirit,10.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3822,0,18,10,spirit,5.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3823,2,24,0,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3824,1,20,7,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3825,0,18,10,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3826,8,38,0,spirit,10.0,1.0,0.0,21.0,6.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3827,0,20,0,spirit,7.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3828,4,37,3,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
3829,1,25,7,other,5.0,1.0,1.0,22.0,7.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3830,0,15,1,spirit,5.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3831,6,39,2,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3832,1,27,6,spirit,3.0,1.0,0.0,18.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3833,7,36,5,spirit,7.0,1.0,1.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3834,6,38,0,spirit,5.0,1.0,1.0,19.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3835,3,24,7,spirit,2.0,1.0,1.0,19.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3836,4,28,3,spirit,6.0,1.0,0.0,25.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3837,5,31,0,spirit,6.0,1.0,1.0,26.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3838,1,16,9,protestant,5.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3839,0,15,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3840,3,24,0,other,8.0,1.0,1.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
3841,0,16,5,other,6.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3842,4,27,6,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
3843,5,33,0,other,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3844,0,16,7,other,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3845,6,32,6,spirit,6.0,1.0,1.0,17.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3846,2,24,0,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3847,1,15,3,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3848,8,37,7,other,6.0,1.0,1.0,16.0,6.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3849,7,31,0,other,5.0,1.0,0.0,17.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3850,1,24,7,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
3851,7,46,0,other,8.0,1.0,0.0,20.0,3.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3852,1,35,5,spirit,9.0,1.0,1.0,19.0,-2.0,0,0.0,1.0,0.0,1.0,0,0,1,0
3853,2,21,6,spirit,4.0,1.0,1.0,15.0,6.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3854,0,19,8,spirit,5.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3855,1,20,10,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3856,8,38,6,other,7.0,1.0,1.0,20.0,2.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3857,1,21,7,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3858,0,16,8,protestant,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3859,2,26,10,other,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3860,5,34,3,spirit,6.0,1.0,1.0,22.0,7.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3861,0,15,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3862,4,42,6,spirit,3.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3863,2,26,15,catholic,3.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3864,5,40,10,other,6.0,1.0,1.0,18.0,10.0,0,1.0,1.0,1.0,1.0,0,0,0,0
3865,1,25,10,other,4.0,1.0,1.0,24.0,12.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3866,2,30,10,catholic,4.0,1.0,1.0,25.0,15.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3867,2,29,10,protestant,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3868,0,18,3,other,2.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3869,2,28,10,spirit,3.0,1.0,1.0,20.0,7.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3870,3,28,15,spirit,5.0,1.0,1.0,22.0,15.0,0,1.0,1.0,0.0,1.0,0,0,0,0
3871,1,25,10,protestant,4.0,1.0,0.0,19.0,14.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3872,2,24,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3873,3,28,10,other,3.0,1.0,1.0,20.0,14.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3874,1,17,9,spirit,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3875,0,21,10,spirit,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3876,0,29,14,spirit,4.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3877,2,29,12,spirit,4.0,1.0,1.0,20.0,9.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3878,0,20,10,spirit,4.0,1.0,1.0,0.0,-1.0,0,1.0,0.0,0.0,0.0,1,0,0,0
3879,1,26,10,other,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3880,1,29,7,other,6.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3881,0,15,9,protestant,3.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3882,0,17,7,spirit,2.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3883,0,33,12,catholic,4.0,1.0,1.0,30.0,12.0,0,1.0,1.0,0.0,0.0,0,0,0,0
3884,1,28,14,spirit,3.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
3885,5,32,2,other,6.0,1.0,0.0,19.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3886,5,32,5,spirit,6.0,1.0,1.0,23.0,7.0,0,0.0,0.0,0.0,1.0,0,0,0,0
3887,3,29,9,spirit,6.0,1.0,0.0,23.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3888,3,24,7,spirit,4.0,1.0,0.0,17.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3889,6,33,4,protestant,7.0,1.0,0.0,26.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3890,5,44,1,other,2.0,1.0,0.0,31.0,2.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3891,7,35,6,other,6.0,1.0,1.0,18.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
3892,2,27,7,spirit,5.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
3893,2,22,7,spirit,3.0,1.0,1.0,18.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3894,4,26,6,protestant,6.0,1.0,1.0,12.0,10.0,0,0.0,1.0,0.0,1.0,0,0,0,0
3895,0,22,7,other,5.0,1.0,0.0,18.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
